time,price_close_4_Year_CAGR,SPY_close_4_Year_CAGR,QQQ_close_4_Year_CAGR,XLK_close_4_Year_CAGR,XLF_close_4_Year_CAGR,GLD_close_4_Year_CAGR,AGG_close_4_Year_CAGR,DX-Y.NYB_close_4_Year_CAGR,WGMI_close_4_Year_CAGR,realized_price_4_Year_CAGR,thermocap_price_4_Year_CAGR,200_day_ma_price_close_4_Year_CAGR,Lagged_Energy_Value_4_Year_CAGR,price_close_2_Year_CAGR,SPY_close_2_Year_CAGR,QQQ_close_2_Year_CAGR,XLK_close_2_Year_CAGR,XLF_close_2_Year_CAGR,GLD_close_2_Year_CAGR,AGG_close_2_Year_CAGR,DX-Y.NYB_close_2_Year_CAGR,WGMI_close_2_Year_CAGR,realized_price_2_Year_CAGR,thermocap_price_2_Year_CAGR,200_day_ma_price_close_2_Year_CAGR,Lagged_Energy_Value_2_Year_CAGR
2025-11-13,11.415784401567631,11.058984575607766,12.128669612012043,15.316261798569574,9.077010768154237,21.715276957616613,-0.14691162731153007,1.0477517722845109,,23.450957436133145,23.61905096054042,24.56506053875529,76.63159083509765,67.61178490044557,23.94977509254792,26.42449422135993,26.336595918041294,25.848200133980303,44.99293843281544,6.524040977664081,-2.3964018644471397,113.94559066648884,64.15435160614602,24.256770567430983,95.98045045858925,140.96740997861534
2025-11-14,10.33890044456134,11.044934888334112,12.15624780576643,15.50222041933409,8.803186633442062,21.209271434080044,-0.08495360520948125,0.9964302237972289,,23.326611038168423,23.580870982594114,24.529421238472526,75.69181905600075,58.617684213344056,23.808655614904616,26.424708236832938,26.60002606839551,24.873762070383385,43.868286017309984,6.791863030765,-2.483174280790801,103.95208860359672,63.991108735606204,24.24611443106506,95.83628137079228,125.8080619426123
2025-11-15,12.063530207550244,10.935330235470309,11.957471647159835,15.200146713284957,8.830300966450565,21.429470763764446,-0.07617895166142086,0.8619154129683171,,23.28017378792724,23.546215076303678,24.51923849863271,75.37008356746713,62.44500832267694,23.73300982312221,26.370637631384696,26.285175056757694,24.622533589732743,43.063239715550154,6.499398661249534,-2.473832919709529,110.49766030914263,63.91968795575869,24.22703221824889,95.72613760882788,126.50671254225232
2025-11-16,11.895009915049993,11.002807705902073,11.942682210580147,15.287262919189448,9.144588521612107,21.1536631856565,-0.13532017509146899,0.8855875612031383,,23.237776593169855,23.51497338405324,24.510700597066037,80.98188636333342,60.73418803928321,23.656133607098816,26.355915580432622,26.416358846372813,24.30176569426692,43.071030313183,6.393110191756368,-2.215843919397431,109.2504245368365,63.863019012050096,24.213615776141715,95.58465989771756,135.67888998677992
2025-11-17,12.829841914555828,10.649528020631083,11.415410984927954,14.548844094115365,8.75800022362112,20.902049937945378,-0.15220241902161868,1.0433226391029615,,23.2538562483507,23.48267134680797,24.503010631033174,71.87759840170858,58.850899895918715,23.07876302458083,25.81518412369215,25.42315417062031,23.1111084220569,42.24858472912081,6.4037392470881915,-2.0583657037029357,110.22883009536,63.80053442904783,24.191206080654524,95.43084153638056,111.05992921463886
2025-11-18,12.598373526733164,10.465918307337363,10.92041959855614,13.8735392128156,9.013975915449567,21.353686132262183,-0.18525642896688455,0.8935427689461317,,23.269368723391693,23.454520945374767,24.496215346441595,77.41310504432167,58.241710707139575,22.560899017878832,25.04689255198931,24.399723621800405,23.015356149116162,42.76436285095831,6.435657282680429,-2.0780333474177626,112.55357431823793,63.80822101019463,24.16908796481525,95.27926683771493,104.1486802216939
2025-11-19,11.179296859930998,10.572452073778194,11.085601391763667,14.070953608614033,9.1146396537088,21.403090954419856,-0.18525642896688455,1.0653976016231415,,23.21745293632389,23.422906177980842,24.46967233746915,75.55796489928154,55.711707439384604,22.32749719716658,24.663029700247073,23.936325210465203,22.996951993472003,42.997461725985,6.351942687014667,-1.5781225115881647,103.59962361771014,63.64547183907672,24.148607568011492,95.11025202286392,109.93969194829872
2025-11-20,10.231892497386452,10.1486764380865,10.422284414638394,13.165012897569284,8.8757761264336,21.39418731740661,-0.15535151063532648,1.0477471967878405,,23.190548999891725,23.394468175445994,24.452938489296507,77.72836173335196,55.524461210382285,21.524129855152907,23.538051695055007,22.471879220747915,22.49388880812937,42.21076046376388,6.359958176644098,-1.669497847644974,102.22960740814497,63.49458212773356,24.130535667881993,94.96728934555587,114.5369834915853
2025-11-21,10.784055041687623,10.499809993673015,10.952529328317873,13.591962895955167,8.791440117085747,22.037059969731576,0.024766859146185816,0.9400298513617011,,23.123185647759968,23.36389753982646,24.439213040057318,79.61532795787987,50.48134223330034,21.89281650707202,23.748249760874796,22.435316766943526,22.918444346725696,42.404500346484994,6.437107106815776,-1.8159484720896124,96.6624347449409,63.20307992767553,24.11745227112099,94.77877062814035,136.60619360830015
2025-11-22,10.218910479843824,10.463211447660271,11.07931468054435,13.657438497293528,8.369424080632504,22.302475318603854,0.12381653987494357,0.9426456061243149,,23.19182897715619,23.337258824006526,24.422590616859317,81.410006600449,51.072497132255236,21.89281650707202,23.748249760874796,22.435316766943526,22.918444346725696,42.404500346484994,6.437107106815776,-1.8159484720896124,96.6624347449409,63.35950278232119,24.098129188851125,94.58760063904286,126.39310743998276
2025-11-23,11.187836455192436,10.38960221106089,10.99007217273722,13.451583220860197,8.430167922888266,22.331738456758888,0.06652905289645794,0.8513151700648258,,23.37124120880125,23.303647137702743,24.414945924438225,73.40750337728552,52.162656146596476,21.8553268226241,23.83558586096195,22.554765500732188,22.727217901992034,42.035573575680864,6.682914650455829,-1.569375221549707,92.05702889056325,63.8226868539904,24.079661633830398,94.37637202993885,112.46032788675761
2025-11-24,10.647311080083966,10.793571846925998,11.69295943887898,14.121473921144577,8.545404521028988,22.813449031989876,0.11631084152183835,0.8412464210238779,,23.145700226155274,23.27691320731109,24.392224596195454,82.07214625323414,53.19407278598971,22.748815371752485,25.409025171032074,24.006321764166838,22.988218739305722,43.15637425870693,6.789087761496848,-1.589028386885205,104.47928478125164,63.7936212370027,24.063510472907623,94.14497417005396,118.55292542609597
2025-11-25,12.746165296154576,11.681176196578779,12.401253632838172,14.921957037653577,9.80578171285089,22.853403847661923,-0.02149823942235729,0.916151597220094,,23.188018694662492,23.249334848309466,24.37636203424054,72.16375529396753,52.45409939921839,23.32474577543733,25.794921832740503,24.17246725522595,23.756128333031825,43.13377590200318,6.8739428820945525,-1.8251657282948641,105.73210908462217,63.75173928809063,24.04615523265896,93.91149791449295,99.59382127829319
2025-11-26,13.348600894368644,11.873429042325823,12.64872354595392,15.260560052777672,10.019377246989226,23.09832624228254,0.018148715945809357,0.9009577878739128,,23.230546061383706,23.223863124027467,24.362984392716093,83.97172291700386,55.90109986233538,23.861303034882898,26.40462985089147,24.908645547193565,24.44929176937991,43.223355677255306,6.656509362999707,-1.7596675074916468,112.29329651597833,63.82582374591037,24.04062873848314,93.68303221426548,148.32558882605218
2025-11-27,12.393095235430863,11.873429042325823,12.64872354595392,15.260560052777672,10.019377246989226,23.09832624228254,0.018148715945809357,0.9009577878739128,,23.213452875266725,23.197611453343313,24.329224855461163,77.92088376391102,54.93786792646587,23.800031464805116,26.239301269867976,24.79027502196507,24.4669430524215,42.27808058812901,6.423220792908824,-1.544779171288857,103.5771052979345,63.7551026058766,24.029905379814153,93.44145590133385,120.18148024976854
2025-11-28,11.87711722976399,11.684844851749677,12.27209735628627,14.796634490625383,10.131115330811035,23.521503359631456,-0.029631591454992723,0.7999824178399839,,23.148520959854157,23.168210065458126,24.282828930198598,78.8051021045267,55.52369077464589,24.18111790837991,26.81176110331338,25.278162702940076,24.472167023591783,43.05342683158997,6.090313655340518,-1.6235709151679267,106.05105630772003,63.667970425224055,24.023436011505673,93.21334349071884,135.22877949232787
2025-11-29,12.170164795459183,12.234828618830985,12.688136177579267,15.037418427021908,10.799547250886633,23.729953176138572,-0.07102948919142094,0.89174120572173,,23.119454746814828,23.14046823693947,24.239990067176453,77.60901423246398,55.475686591821585,23.93736512696114,26.971467692185502,25.186780288526457,23.7767734174668,43.35248178363182,6.266500157436261,-1.9711177902550836,108.7063433802315,63.617802573223294,24.014546582326023,92.98069755699684,125.72482247449356
2025-11-30,12.410378964299218,12.548667391385893,13.172588801733465,15.434577483033918,11.108159110490789,23.60690289045799,-0.07582579274203471,0.8759800226948222,,23.064344899743894,23.115347979381283,24.19324212233196,89.48238138370708,53.35382659470624,23.5723784806529,26.790622832646815,25.045039852553373,23.313936279706617,42.13033465280318,5.802358943752872,-1.8620133431689,96.59446053935051,63.49166677872624,24.000804388053588,92.738632364487,121.42876157179998
2025-12-01,11.040518890856465,11.993594785083484,12.874602963012105,15.183831188453878,10.066347436433576,23.927512000439233,-0.17953726081005872,0.8423110329746963,,23.042583299313634,23.081561777982017,24.131864380915214,74.62080186667521,48.10044848809682,23.28997615855657,26.57749887741192,25.073433398226342,22.804180052178147,42.472532573482425,5.573647261750736,-1.8866818876723368,94.20521665528878,63.38550400590086,23.99079676872664,92.46072018600921,132.17365312135573
2025-12-02,14.263450762674456,12.290484807594005,13.591856941727931,15.96752083765869,10.493254364669902,23.468663858512805,-0.24706075105114245,0.8322487159998726,,23.04644273135925,23.044269163981745,24.079611894549103,68.70040304717735,51.48970175291523,23.404102755042523,27.071838162067465,25.716038423966616,22.746118240873315,42.01302640022806,5.642208897458412,-1.9113604020122965,86.70474566092881,63.28654618675908,23.966647947788957,92.20398786783059,98.44346027732426
2025-12-03,17.47334652648025,12.387567801003897,13.661192304109182,16.036607760654874,10.862568382034453,23.43995916995294,-0.19980258027784137,0.7026091655610855,,23.19849828168723,23.018204124432316,24.044675436359597,74.90176947168521,49.6401564667478,23.943322289278047,27.821707965452823,26.63933878573179,23.63640259351738,43.506305084301886,5.944936151681568,-2.338220663284074,84.51164570163627,63.067647765456705,23.944158677295935,91.92145892703785,108.15471456441155
2025-12-04,17.03355037366361,12.408102578101232,13.634749812011915,16.144495121719117,10.91945789027502,23.45989591657287,-0.2595071637958579,0.7382460460137796,,23.215650037979827,22.988132693372897,23.99220593315028,70.5868186775281,44.62201637354886,24.000835483350503,27.602145813273047,26.495999296855977,24.072771660495707,43.82471028551824,5.468908047799448,-2.4618287313253107,86.5772273789875,62.893199598883356,23.920020054426637,91.5850229446342,117.21744165903533
2025-12-05,15.194133599196524,12.130908093689374,13.523664290340198,16.081458392022352,10.510825020687808,23.48087513409929,-0.20006831345075193,0.693753713458789,,23.224585226584193,22.95698709003844,23.93631599309167,66.08385521167473,42.88150182533743,24.369398333685567,28.233405516943666,27.498391694490753,24.40773295031986,43.432313199395956,5.275516759718757,-2.5086650755228757,84.56464276079396,62.53606544373862,23.890913435745986,91.24702144323847,113.11309860396848
2025-12-06,15.26130477190868,11.558439164779678,12.684744653484682,15.089815065689649,10.022529120132928,23.37154401777395,-0.160867257055608,0.6728494033730659,,23.137470142479444,22.93225161892174,23.866463075329314,84.86654087260581,43.61892731963584,23.8976060044644,27.346827894613934,26.731421371946528,24.113157635772666,43.31410432843625,5.2593181211430196,-2.2219042122157306,84.0177771426917,62.39294644646767,23.881709904521607,90.90741110887114,172.58006995096116
2025-12-07,15.50264446974392,11.484713700880222,12.55904329756432,14.958437588001061,10.170002283942182,23.354909456068707,-0.0953580973207746,0.7985998965714947,,23.146570109561026,22.90397861702347,23.795662103368187,79.24360370181162,42.706117933586626,23.632131781094646,27.064002573820577,26.19390257907559,23.786382249438475,44.279709405031966,5.52513677628117,-2.4430745681982446,76.17818336402821,62.27482872312953,23.866872907616532,90.5472768340206,146.99154222207653
2025-12-08,17.358081405869562,11.589720134734849,12.92273015232781,15.472580169620453,10.123627495781085,23.462496845853863,-0.13751767519532,0.7244057704915319,,23.180477431949686,22.87769394925927,23.72220888116452,77.94081178073571,44.20293207088897,23.446279471317165,26.94206103789054,26.636446402834004,23.555566516615922,44.08917406482351,5.440706159883146,-2.393811605248586,77.91093882759863,62.180046104369204,23.844149579453756,90.19891431179346,120.31981870029415
2025-12-09,18.153890987200594,11.304608649422354,12.652628067768523,14.976297309114361,9.992333006978548,23.49068133177543,-0.16658245622525047,0.8150712203016885,,23.201802119024272,22.852020402126815,23.670764116742426,73.53703761730046,45.583612297974426,23.392991952713558,27.02031979716042,26.803602125788917,23.32431878619765,44.45880754998868,5.3931857507000025,-2.329803520503093,79.81663734640172,62.15294018496851,23.823988107170813,89.85989012341788,118.0556318342509
2025-12-10,17.095760611671906,11.488701920300247,12.767797519544866,15.113924067774231,10.305814529727876,23.62196310783311,-0.0866357056307554,0.7056649973312457,,23.23166145701039,22.829939979654522,23.6122425982342,79.25237915608045,49.618215833771885,23.56143477611228,26.740004248566528,26.555999079119253,23.652391040657527,45.57211652927884,5.556610596602907,-2.5838115520991467,90.28207031859013,62.19005594855791,23.805396239205724,89.55864631605598,125.086421157194
2025-12-11,16.505893817817974,11.553502508954372,12.676502508467525,14.966585884293604,10.80391338264346,23.95347412527611,-0.08164673197224026,0.5933435590462333,,23.22214853371949,22.809821333010085,23.55231835966538,83.72576631369151,49.58023722677682,23.42358287632882,26.03397631139128,25.815301363172473,24.327782438138044,46.39378227170021,5.409528434678346,-2.69344276950213,89.32399344138662,62.017506050928326,23.79173349698953,89.26033714381379,136.89159736545236
2025-12-12,17.836139520433726,11.500178072127332,12.542752293160975,14.554242653745009,11.144340064304314,24.048361501264147,-0.24629361671080208,0.5355499987027557,,23.231307505291788,22.789404404596137,23.49859972852988,79.60528849091921,44.736616161063104,21.920490796759594,24.037165620873147,23.43974876508046,23.427789158417255,45.17410428097257,4.591797989206303,-2.196774717134664,72.99732063506734,61.92956878645675,23.77158726214028,88.92490250241447,124.8282446722503
2025-12-13,16.875921286653828,11.692786375072984,12.835853467124746,15.02957974944843,10.979522852895073,24.33975808691411,-0.198377935325611,0.47042023679571,,23.221286535466913,22.76732737868079,23.428248548033046,75.9328261503481,44.63839063299244,21.72531773121056,24.090970331077344,23.59173770496632,22.818510770674138,44.75042083449281,4.172258306081589,-1.761292229900746,70.2338851631012,61.84433105087852,23.74092972055035,88.61101340123466,119.57853308590765
2025-12-14,15.85029645188567,11.260696965530602,12.201775923838621,14.27995252174885,10.901128304379458,24.20671266546355,-0.17873157207071166,0.4860315076909538,,23.21652725386134,22.745065974506183,23.353499300441815,73.82451489813843,44.69184944975526,21.825643888784963,23.792138086387293,23.28189908170075,23.179703825446516,45.41844516679308,4.293572017703573,-2.044299708181141,69.26647824040455,61.71012772433442,23.702066810204702,88.30560096417446,102.05454740027378
